latitude,longitude,lith_combo,material_grp,env_group
40.807522,119.7957,clastic,phosphate,lacustrine
41.406944,119.449997,volcanic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.573612,120.450279,clastic,phosphate,lacustrine
41.494999,120.225601,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.75,120.833336,clastic,phosphate,lacustrine
41.603352,120.913269,clastic,phosphate,fluvial
41.166668,119.400002,other,phosphate,fluvial
40.588329,119.575798,clastic,phosphate,lacustrine
40.912777,119.495834,clastic,phosphate,lacustrine
40.868057,119.991112,clastic,phosphate,lacustrine
42.001389,121.692497,organic_clastic,phosphate,terrestrial
42.001389,121.692497,organic_clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.633331,120.900002,clastic,phosphate,lacustrine
41.603352,120.913269,clastic,phosphate,fluvial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.650002,119.683296,clastic,phosphate,lacustrine
41.533001,121.099998,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.807522,119.7957,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
42.9333,123.966698,clastic,phosphate,fluvial
40.586391,119.434402,other,phosphate,lacustrine
41.841999,123.900002,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.59,119.43,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.189999,119.209999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.191002,119.213997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.083332,121.116669,clastic,phosphate,lacustrine
40.586391,119.434402,other,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.576,121.057999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.985001,clastic,organic,lacustrine
41.615002,120.985001,clastic,organic,lacustrine
41.615002,120.985001,clastic,organic,lacustrine
41.615002,120.985001,clastic,organic,lacustrine
41.533001,121.099998,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.601391,120.979401,volcanic,phosphate,lacustrine
41.191002,119.213997,clastic,organic,lacustrine
41.191002,119.213997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.601398,120.8722,clastic,phosphate,lacustrine
41.633331,120.900002,clastic,phosphate,lacustrine
40.82,119.790001,clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.970001,119.639999,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
42.285,121.514999,other,organic,terrestrial
41.560001,120.019997,other,organic,terrestrial
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.139999,119.739998,clastic,organic,lacustrine
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.189999,119.214996,clastic,organic,lacustrine
41.533001,121.099998,clastic,organic,lacustrine
41.533001,121.099998,clastic,organic,lacustrine
41.139999,119.739998,clastic,organic,lacustrine
41.139999,119.739998,clastic,organic,lacustrine
41.139999,119.739998,clastic,organic,lacustrine
41.139999,119.739998,clastic,organic,lacustrine
40.994999,119.675003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.366669,121.416664,clastic,phosphate,lacustrine
40.868057,119.991112,clastic,phosphate,lacustrine
40.868057,119.991112,clastic,organic,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,carbonate,lacustrine
40.868057,119.991112,clastic,organic,lacustrine
40.868057,119.991112,clastic,phosphate,lacustrine
41.239658,119.3983,clastic,phosphate,lacustrine
41.423901,120.175301,clastic,phosphate,terrestrial
40.868057,119.991112,clastic,phosphate,lacustrine
40.868057,119.991112,clastic,phosphate,lacustrine
41.406944,119.449997,volcanic,phosphate,lacustrine
40.868057,119.991112,clastic,phosphate,lacustrine
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,terrestrial
41.366669,121.416664,clastic,phosphate,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
40.91,118.324997,clastic,organic,lacustrine
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.695,125.175003,clastic,organic,lacustrine
41.75,120.75,clastic,organic,terrestrial
41.849998,120.785004,clastic,organic,lacustrine
41.75,120.75,clastic,organic,terrestrial
40.91,118.324997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.205002,119.25,clastic,organic,lacustrine
41.205002,119.25,clastic,organic,lacustrine
41.450001,120.050003,clastic,organic,terrestrial
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.75,120.75,clastic,organic,terrestrial
40.650002,119.683296,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.319,119.337997,other,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.169998,119.254997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.494999,120.225601,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.43,120.129997,clastic,organic,lacustrine
41.73,120.464996,other,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.191002,119.213997,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.25,120.029999,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.599998,120.449997,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.533333,120.183334,clastic,phosphate,lacustrine
41.841999,123.900002,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.25528,119.055275,clastic,organic,lacustrine
41.544724,121.098892,clastic,organic,lacustrine
41.534443,120.880836,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.474998,120.754997,clastic,organic,terrestrial
41.474998,120.754997,clastic,organic,terrestrial
41.474998,120.754997,clastic,organic,terrestrial
41.474998,120.754997,clastic,organic,terrestrial
41.474998,120.754997,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.57,120.285004,clastic,organic,terrestrial
41.57,120.285004,clastic,organic,terrestrial
41.57,120.285004,clastic,organic,terrestrial
41.619999,120.595001,clastic,organic,terrestrial
41.619999,120.595001,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.292,120.169998,clastic,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.912777,119.495834,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.849998,120.785004,clastic,organic,lacustrine
41.366669,121.416664,clastic,phosphate,lacustrine
41.841999,123.900002,other,organic,terrestrial
41.841999,123.900002,other,organic,terrestrial
41.841999,123.900002,other,organic,terrestrial
41.841999,123.900002,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.807522,119.7957,clastic,phosphate,lacustrine
41.130001,121.699997,clastic,phosphate,lacustrine
40.912777,119.495834,clastic,phosphate,lacustrine
40.916668,119.650002,clastic,phosphate,terrestrial
40.916668,119.650002,clastic,phosphate,terrestrial
40.916668,119.650002,clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.57,120.489998,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.834999,121.129997,clastic,organic,lacustrine
41.219166,120.097504,clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.572224,120.158333,clastic_carbonate,phosphate,lacustrine
41.572224,120.158333,clastic_carbonate,phosphate,lacustrine
41.841999,123.900002,other,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.605,120.833,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.841999,123.900002,other,organic,terrestrial
41.841999,123.900002,other,organic,terrestrial
41.380001,125.114998,clastic,organic,lacustrine
41.695,125.175003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.700001,120.815002,other,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.75,120.75,clastic,organic,terrestrial
41.689999,120.260002,clastic,organic,terrestrial
41.689999,120.260002,clastic,organic,terrestrial
41.139999,119.739998,clastic,organic,lacustrine
41.689999,120.260002,clastic,organic,terrestrial
41.689999,120.260002,clastic,organic,terrestrial
41.689999,120.260002,clastic,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.849998,120.785004,clastic,organic,lacustrine
41.849998,120.785004,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.834999,123.860001,other,organic,terrestrial
41.75,120.800003,clastic,organic,lacustrine
41.75,120.800003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.849998,120.785004,clastic,organic,lacustrine
41.849998,120.785004,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.584137,120.95137,clastic,phosphate,fluvial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.834999,123.860001,other,organic,terrestrial
40.807522,119.7957,clastic,phosphate,lacustrine
40.650002,119.683296,clastic,phosphate,lacustrine
40.912777,119.495834,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.205002,119.25,clastic,organic,lacustrine
41.834999,123.860001,other,organic,terrestrial
41.834999,123.860001,other,organic,terrestrial
41.834999,123.860001,other,organic,terrestrial
41.834999,123.860001,other,organic,terrestrial
41.834999,123.860001,other,organic,terrestrial
41.834999,123.860001,other,organic,terrestrial
40.586391,119.434402,other,phosphate,terrestrial
40.868057,119.991112,clastic,phosphate,lacustrine
40.650002,119.683296,clastic,phosphate,lacustrine
40.807522,119.7957,clastic,phosphate,lacustrine
41.834999,123.860001,other,organic,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.75,120,clastic,phosphate,lacustrine
40.994999,119.675003,clastic,phosphate,lacustrine
41.785,122.288887,clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.473263,121.190598,clastic,phosphate,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.205002,119.25,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
40.875,119.995003,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.423901,120.175301,clastic,phosphate,lacustrine
40.916668,119.650002,clastic,organic,terrestrial
40.916668,119.650002,clastic,phosphate,terrestrial
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.615002,120.834999,clastic,organic,lacustrine
41.841999,123.900002,other,organic,terrestrial
41.849998,120.785004,clastic,organic,lacustrine
